side,firstblood,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,firstdragon,firstherald,firsttower,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,firstbaron,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,result
1,1.0,642.0,-56.0,-8.0,2.0,4.0,1.0,0.0,0.0,0.0,1487.0,383.0,-4.0,6.0,12.0,3.0,-3180.0,-2480.0,-2.0,7.0,14.0,9.0,0.0,-5843.0,-4721.0,6.0,8.0,18.0,14.0,0
0,0.0,-642.0,56.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,-1487.0,-383.0,4.0,3.0,6.0,6.0,3180.0,2480.0,2.0,9.0,24.0,7.0,1.0,5843.0,4721.0,-6.0,14.0,35.0,8.0,1
1,1.0,-16.0,-293.0,-5.0,6.0,11.0,6.0,0.0,1.0,1.0,1468.0,404.0,8.0,8.0,14.0,6.0,3036.0,1567.0,31.0,9.0,15.0,7.0,1.0,4373.0,6317.0,34.0,15.0,34.0,9.0,1
0,0.0,16.0,293.0,5.0,6.0,14.0,6.0,1.0,0.0,0.0,-1468.0,-404.0,-8.0,6.0,14.0,8.0,-3036.0,-1567.0,-31.0,7.0,16.0,9.0,0.0,-4373.0,-6317.0,-34.0,9.0,19.0,15.0,0
1,1.0,-642.0,-668.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,389.0,1.0,2.0,4.0,0.0,-1332.0,-1319.0,-18.0,4.0,7.0,4.0,0.0,-3004.0,-3015.0,-47.0,4.0,7.0,5.0,0
0,0.0,642.0,668.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,-523.0,-389.0,-1.0,0.0,0.0,2.0,1332.0,1319.0,18.0,3.0,8.0,4.0,1.0,3004.0,3015.0,47.0,4.0,9.0,4.0,1
1,1.0,540.0,274.0,-2.0,1.0,2.0,0.0,0.0,1.0,0.0,272.0,-370.0,-5.0,3.0,4.0,3.0,-115.0,-39.0,-3.0,3.0,4.0,3.0,0.0,-1735.0,-7036.0,-27.0,5.0,9.0,8.0,0
0,0.0,-540.0,-274.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,-272.0,370.0,5.0,3.0,1.0,3.0,115.0,39.0,3.0,3.0,1.0,3.0,1.0,1735.0,7036.0,27.0,8.0,15.0,5.0,1
1,0.0,382.0,-366.0,0.0,4.0,7.0,3.0,0.0,1.0,0.0,-1558.0,-2825.0,-23.0,6.0,9.0,8.0,-2084.0,-2876.0,-28.0,13.0,27.0,17.0,0.0,-8137.0,-13698.0,-80.0,13.0,27.0,25.0,0
0,1.0,-382.0,366.0,0.0,3.0,5.0,4.0,1.0,0.0,1.0,1558.0,2825.0,23.0,8.0,9.0,6.0,2084.0,2876.0,28.0,17.0,29.0,13.0,1.0,8137.0,13698.0,80.0,25.0,44.0,13.0,1
1,0.0,-466.0,-705.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1968.0,-603.0,15.0,3.0,7.0,4.0,314.0,-1712.0,10.0,6.0,16.0,10.0,1.0,1077.0,387.0,13.0,10.0,27.0,14.0,1
0,1.0,466.0,705.0,-1.0,3.0,7.0,1.0,1.0,1.0,0.0,-1968.0,603.0,-15.0,4.0,9.0,3.0,-314.0,1712.0,-10.0,10.0,22.0,6.0,0.0,-1077.0,-387.0,-13.0,14.0,32.0,10.0,0
1,1.0,-410.0,-735.0,-18.0,1.0,1.0,2.0,0.0,0.0,1.0,916.0,-816.0,-38.0,5.0,7.0,2.0,1802.0,-468.0,-32.0,7.0,12.0,3.0,0.0,-3592.0,-7969.0,-68.0,8.0,14.0,11.0,0
0,0.0,410.0,735.0,18.0,2.0,2.0,1.0,1.0,1.0,0.0,-916.0,816.0,38.0,2.0,2.0,5.0,-1802.0,468.0,32.0,3.0,4.0,7.0,1.0,3592.0,7969.0,68.0,11.0,26.0,8.0,1
1,0.0,744.0,531.0,-11.0,4.0,7.0,2.0,1.0,1.0,1.0,333.0,1737.0,-2.0,8.0,18.0,6.0,2178.0,2824.0,23.0,8.0,18.0,6.0,1.0,713.0,1747.0,23.0,10.0,21.0,10.0,1
0,1.0,-744.0,-531.0,11.0,2.0,0.0,4.0,0.0,0.0,0.0,-333.0,-1737.0,2.0,6.0,8.0,8.0,-2178.0,-2824.0,-23.0,6.0,8.0,8.0,0.0,-713.0,-1747.0,-23.0,10.0,24.0,10.0,0
1,1.0,4120.0,3015.0,61.0,5.0,14.0,0.0,0.0,1.0,1.0,3617.0,1148.0,55.0,5.0,14.0,2.0,8516.0,4694.0,86.0,10.0,27.0,3.0,0.0,13103.0,11047.0,70.0,18.0,50.0,3.0,1
0,0.0,-4120.0,-3015.0,-61.0,0.0,0.0,5.0,1.0,0.0,0.0,-3617.0,-1148.0,-55.0,2.0,4.0,5.0,-8516.0,-4694.0,-86.0,3.0,8.0,10.0,0.0,-13103.0,-11047.0,-70.0,3.0,8.0,18.0,0
1,1.0,666.0,218.0,0.0,6.0,9.0,4.0,0.0,0.0,0.0,-2461.0,227.0,-1.0,6.0,9.0,7.0,-4510.0,-2164.0,-16.0,9.0,19.0,13.0,0.0,,,,,,,0
0,0.0,-666.0,-218.0,0.0,4.0,6.0,6.0,1.0,1.0,1.0,2461.0,-227.0,1.0,7.0,15.0,6.0,4510.0,2164.0,16.0,13.0,35.0,9.0,0.0,,,,,,,1
1,1.0,-1881.0,-1864.0,-40.0,3.0,5.0,5.0,0.0,0.0,0.0,-5243.0,-3177.0,-61.0,3.0,5.0,9.0,-8900.0,-5590.0,-72.0,3.0,5.0,13.0,0.0,-13302.0,-12853.0,-128.0,5.0,13.0,23.0,0
0,0.0,1881.0,1864.0,40.0,5.0,6.0,3.0,1.0,1.0,1.0,5243.0,3177.0,61.0,9.0,11.0,3.0,8900.0,5590.0,72.0,13.0,24.0,3.0,0.0,13302.0,12853.0,128.0,23.0,48.0,5.0,1
1,1.0,1899.0,2283.0,12.0,4.0,7.0,1.0,0.0,0.0,1.0,1550.0,2022.0,29.0,4.0,7.0,3.0,5639.0,6118.0,64.0,11.0,17.0,4.0,1.0,12020.0,16179.0,96.0,22.0,46.0,5.0,1
0,0.0,-1899.0,-2283.0,-12.0,1.0,2.0,4.0,1.0,1.0,0.0,-1550.0,-2022.0,-29.0,3.0,5.0,4.0,-5639.0,-6118.0,-64.0,4.0,8.0,11.0,0.0,-12020.0,-16179.0,-96.0,5.0,10.0,22.0,0
1,1.0,921.0,788.0,32.0,6.0,9.0,3.0,0.0,1.0,0.0,969.0,-1205.0,28.0,7.0,9.0,4.0,1434.0,765.0,1.0,8.0,10.0,4.0,1.0,1175.0,1138.0,-19.0,12.0,22.0,9.0,1
0,0.0,-921.0,-788.0,-32.0,3.0,6.0,6.0,1.0,0.0,1.0,-969.0,1205.0,-28.0,4.0,8.0,7.0,-1434.0,-765.0,-1.0,4.0,8.0,8.0,0.0,-1175.0,-1138.0,19.0,9.0,19.0,12.0,0
1,0.0,963.0,206.0,31.0,3.0,6.0,2.0,1.0,1.0,0.0,1611.0,758.0,40.0,5.0,8.0,3.0,-404.0,-318.0,57.0,7.0,15.0,9.0,1.0,2994.0,7178.0,87.0,12.0,31.0,11.0,1
0,1.0,-963.0,-206.0,-31.0,2.0,2.0,3.0,0.0,0.0,1.0,-1611.0,-758.0,-40.0,3.0,2.0,5.0,404.0,318.0,-57.0,9.0,22.0,7.0,0.0,-2994.0,-7178.0,-87.0,11.0,30.0,12.0,0
1,0.0,-1701.0,-1046.0,-3.0,0.0,0.0,3.0,1.0,0.0,0.0,-3302.0,-2353.0,-22.0,0.0,0.0,4.0,-6135.0,-5480.0,-62.0,2.0,3.0,9.0,0.0,-10162.0,-12154.0,-86.0,3.0,5.0,17.0,0
0,1.0,1701.0,1046.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,3302.0,2353.0,22.0,4.0,2.0,0.0,6135.0,5480.0,62.0,9.0,11.0,2.0,1.0,10162.0,12154.0,86.0,17.0,24.0,3.0,1
1,0.0,1396.0,1164.0,57.0,3.0,3.0,4.0,1.0,1.0,1.0,3054.0,1570.0,57.0,5.0,6.0,5.0,2888.0,1405.0,63.0,5.0,6.0,7.0,0.0,1586.0,1735.0,46.0,8.0,12.0,12.0,1
0,1.0,-1396.0,-1164.0,-57.0,4.0,5.0,3.0,0.0,0.0,0.0,-3054.0,-1570.0,-57.0,5.0,6.0,5.0,-2888.0,-1405.0,-63.0,7.0,8.0,5.0,0.0,-1586.0,-1735.0,-46.0,12.0,20.0,8.0,0
1,1.0,72.0,12.0,-6.0,1.0,2.0,0.0,1.0,0.0,1.0,1180.0,830.0,-18.0,3.0,9.0,0.0,5436.0,5444.0,2.0,9.0,25.0,0.0,0.0,,,,,,,1
0,0.0,-72.0,-12.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,-1180.0,-830.0,18.0,0.0,0.0,3.0,-5436.0,-5444.0,-2.0,0.0,0.0,9.0,0.0,,,,,,,0
1,0.0,1178.0,876.0,28.0,2.0,5.0,1.0,0.0,1.0,1.0,110.0,615.0,40.0,4.0,7.0,6.0,142.0,1028.0,31.0,6.0,15.0,8.0,0.0,5703.0,9826.0,64.0,13.0,27.0,8.0,1
0,1.0,-1178.0,-876.0,-28.0,1.0,1.0,2.0,1.0,0.0,0.0,-110.0,-615.0,-40.0,6.0,12.0,4.0,-142.0,-1028.0,-31.0,8.0,20.0,6.0,1.0,-5703.0,-9826.0,-64.0,8.0,20.0,13.0,0
1,0.0,-100.0,1272.0,18.0,1.0,1.0,2.0,0.0,1.0,1.0,169.0,1699.0,32.0,1.0,1.0,2.0,663.0,2404.0,55.0,4.0,7.0,5.0,0.0,2091.0,3741.0,49.0,9.0,21.0,7.0,1
0,1.0,100.0,-1272.0,-18.0,2.0,4.0,1.0,1.0,0.0,0.0,-169.0,-1699.0,-32.0,2.0,4.0,1.0,-663.0,-2404.0,-55.0,5.0,12.0,4.0,1.0,-2091.0,-3741.0,-49.0,7.0,19.0,9.0,0
1,0.0,40.0,-67.0,4.0,2.0,4.0,3.0,0.0,1.0,1.0,-123.0,-559.0,-7.0,2.0,4.0,3.0,2719.0,-342.0,-10.0,8.0,16.0,5.0,0.0,653.0,-2871.0,-25.0,9.0,19.0,8.0,0
0,1.0,-40.0,67.0,-4.0,3.0,2.0,2.0,1.0,0.0,0.0,123.0,559.0,7.0,3.0,2.0,2.0,-2719.0,342.0,10.0,5.0,9.0,8.0,1.0,-653.0,2871.0,25.0,8.0,15.0,9.0,1
1,1.0,-57.0,422.0,27.0,1.0,2.0,2.0,1.0,0.0,1.0,-92.0,1067.0,37.0,2.0,3.0,2.0,457.0,649.0,32.0,7.0,17.0,4.0,1.0,2977.0,4958.0,25.0,12.0,31.0,5.0,1
0,0.0,57.0,-422.0,-27.0,2.0,6.0,1.0,0.0,1.0,0.0,92.0,-1067.0,-37.0,2.0,6.0,2.0,-457.0,-649.0,-32.0,4.0,11.0,7.0,0.0,-2977.0,-4958.0,-25.0,5.0,13.0,12.0,0
1,0.0,314.0,-75.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,798.0,455.0,34.0,0.0,0.0,1.0,3209.0,1478.0,42.0,4.0,14.0,2.0,1.0,6109.0,5287.0,39.0,9.0,28.0,3.0,1
0,1.0,-314.0,75.0,-14.0,1.0,2.0,0.0,0.0,1.0,0.0,-798.0,-455.0,-34.0,1.0,2.0,0.0,-3209.0,-1478.0,-42.0,2.0,6.0,4.0,0.0,-6109.0,-5287.0,-39.0,3.0,9.0,9.0,0
1,0.0,1198.0,1351.0,20.0,3.0,9.0,2.0,1.0,1.0,1.0,1494.0,1994.0,14.0,5.0,17.0,3.0,5503.0,3523.0,27.0,13.0,39.0,6.0,1.0,6068.0,5651.0,25.0,15.0,44.0,7.0,1
0,1.0,-1198.0,-1351.0,-20.0,2.0,6.0,3.0,0.0,0.0,0.0,-1494.0,-1994.0,-14.0,3.0,9.0,5.0,-5503.0,-3523.0,-27.0,6.0,15.0,13.0,0.0,-6068.0,-5651.0,-25.0,7.0,18.0,15.0,0
1,0.0,-1576.0,-1408.0,-39.0,0.0,0.0,2.0,0.0,0.0,0.0,-3861.0,-3976.0,-69.0,0.0,0.0,5.0,-6255.0,-5605.0,-95.0,1.0,3.0,8.0,0.0,-11867.0,-15034.0,-105.0,4.0,11.0,21.0,0
0,1.0,1576.0,1408.0,39.0,2.0,4.0,0.0,1.0,1.0,1.0,3861.0,3976.0,69.0,5.0,9.0,0.0,6255.0,5605.0,95.0,8.0,20.0,1.0,0.0,11867.0,15034.0,105.0,21.0,67.0,4.0,1
1,1.0,1295.0,1070.0,-5.0,4.0,8.0,1.0,1.0,0.0,0.0,1033.0,391.0,3.0,5.0,10.0,3.0,-574.0,-2232.0,-4.0,6.0,12.0,6.0,1.0,4332.0,478.0,19.0,15.0,37.0,11.0,1
0,0.0,-1295.0,-1070.0,5.0,1.0,1.0,4.0,0.0,1.0,1.0,-1033.0,-391.0,-3.0,3.0,6.0,5.0,574.0,2232.0,4.0,6.0,13.0,6.0,0.0,-4332.0,-478.0,-19.0,11.0,24.0,15.0,0
1,1.0,724.0,758.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,1122.0,359.0,3.0,3.0,7.0,1.0,3437.0,3914.0,21.0,8.0,20.0,4.0,1.0,7628.0,9032.0,36.0,13.0,33.0,4.0,1
0,0.0,-724.0,-758.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,-1122.0,-359.0,-3.0,1.0,2.0,3.0,-3437.0,-3914.0,-21.0,4.0,13.0,8.0,0.0,-7628.0,-9032.0,-36.0,4.0,13.0,13.0,0
1,0.0,-1579.0,-526.0,-3.0,1.0,0.0,4.0,0.0,1.0,0.0,-738.0,414.0,6.0,4.0,8.0,5.0,-479.0,608.0,2.0,5.0,9.0,6.0,0.0,-2186.0,-6798.0,4.0,8.0,16.0,12.0,0
0,1.0,1579.0,526.0,3.0,4.0,8.0,1.0,1.0,0.0,1.0,738.0,-414.0,-6.0,5.0,10.0,4.0,479.0,-608.0,-2.0,6.0,13.0,5.0,1.0,2186.0,6798.0,-4.0,12.0,25.0,8.0,1
1,0.0,-225.0,1081.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,-285.0,1337.0,13.0,1.0,2.0,1.0,-690.0,1471.0,27.0,1.0,2.0,1.0,1.0,97.0,5506.0,49.0,3.0,8.0,2.0,1
0,1.0,225.0,-1081.0,-11.0,1.0,1.0,0.0,0.0,1.0,0.0,285.0,-1337.0,-13.0,1.0,1.0,1.0,690.0,-1471.0,-27.0,1.0,1.0,1.0,0.0,-97.0,-5506.0,-49.0,2.0,3.0,3.0,0
1,1.0,25.0,-1157.0,-29.0,1.0,2.0,0.0,1.0,1.0,1.0,-119.0,-1318.0,-36.0,2.0,4.0,2.0,1078.0,-1976.0,-54.0,3.0,5.0,2.0,0.0,-738.0,-5700.0,-86.0,4.0,7.0,5.0,0
0,0.0,-25.0,1157.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0,1318.0,36.0,2.0,4.0,2.0,-1078.0,1976.0,54.0,2.0,4.0,3.0,1.0,738.0,5700.0,86.0,5.0,11.0,4.0,1
1,0.0,997.0,737.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,699.0,-253.0,22.0,2.0,5.0,3.0,1163.0,844.0,32.0,3.0,8.0,4.0,0.0,679.0,1622.0,15.0,4.0,10.0,6.0,0
0,1.0,-997.0,-737.0,-31.0,0.0,0.0,0.0,1.0,0.0,0.0,-699.0,253.0,-22.0,3.0,12.0,2.0,-1163.0,-844.0,-32.0,4.0,14.0,3.0,1.0,-679.0,-1622.0,-15.0,6.0,19.0,4.0,1
1,1.0,112.0,-122.0,-28.0,3.0,2.0,1.0,1.0,1.0,1.0,1991.0,1713.0,-16.0,6.0,9.0,2.0,2598.0,3968.0,-5.0,10.0,18.0,4.0,1.0,-379.0,-4586.0,-7.0,12.0,25.0,10.0,1
0,0.0,-112.0,122.0,28.0,1.0,1.0,3.0,0.0,0.0,0.0,-1991.0,-1713.0,16.0,2.0,2.0,6.0,-2598.0,-3968.0,5.0,4.0,6.0,10.0,0.0,379.0,4586.0,7.0,10.0,26.0,12.0,0
1,0.0,370.0,378.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,-4.0,184.0,8.0,3.0,9.0,2.0,-16.0,-1048.0,34.0,3.0,9.0,4.0,0.0,2162.0,3548.0,60.0,7.0,20.0,6.0,0
0,1.0,-370.0,-378.0,-5.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,-184.0,-8.0,2.0,5.0,3.0,16.0,1048.0,-34.0,4.0,11.0,3.0,1.0,-2162.0,-3548.0,-60.0,6.0,17.0,7.0,1
1,1.0,1906.0,1357.0,42.0,4.0,12.0,2.0,0.0,1.0,0.0,2437.0,698.0,56.0,4.0,12.0,3.0,5490.0,518.0,68.0,8.0,25.0,3.0,1.0,2967.0,-3059.0,50.0,9.0,28.0,7.0,1
0,0.0,-1906.0,-1357.0,-42.0,2.0,3.0,4.0,1.0,0.0,1.0,-2437.0,-698.0,-56.0,3.0,4.0,4.0,-5490.0,-518.0,-68.0,3.0,4.0,8.0,0.0,-2967.0,3059.0,-50.0,7.0,16.0,9.0,0
1,0.0,-1076.0,-971.0,-55.0,1.0,1.0,1.0,0.0,0.0,1.0,759.0,27.0,-33.0,4.0,10.0,2.0,-88.0,-685.0,-51.0,4.0,10.0,2.0,0.0,2842.0,121.0,-31.0,9.0,27.0,4.0,0
0,1.0,1076.0,971.0,55.0,1.0,1.0,1.0,1.0,1.0,0.0,-759.0,-27.0,33.0,2.0,4.0,4.0,88.0,685.0,51.0,2.0,4.0,4.0,1.0,-2842.0,-121.0,31.0,4.0,12.0,9.0,1
1,1.0,2907.0,1583.0,24.0,5.0,6.0,0.0,1.0,1.0,1.0,2629.0,2708.0,54.0,6.0,6.0,2.0,1802.0,2467.0,48.0,9.0,11.0,7.0,0.0,-2291.0,-1687.0,26.0,9.0,11.0,15.0,0
0,0.0,-2907.0,-1583.0,-24.0,0.0,0.0,5.0,0.0,0.0,0.0,-2629.0,-2708.0,-54.0,2.0,5.0,6.0,-1802.0,-2467.0,-48.0,7.0,19.0,9.0,1.0,2291.0,1687.0,-26.0,15.0,44.0,9.0,1
1,0.0,2137.0,1768.0,12.0,4.0,5.0,1.0,1.0,1.0,1.0,3976.0,2100.0,20.0,5.0,8.0,2.0,2542.0,-1814.0,12.0,8.0,17.0,6.0,1.0,4554.0,1517.0,12.0,12.0,30.0,8.0,1
0,1.0,-2137.0,-1768.0,-12.0,1.0,1.0,4.0,0.0,0.0,0.0,-3976.0,-2100.0,-20.0,2.0,2.0,5.0,-2542.0,1814.0,-12.0,6.0,11.0,8.0,0.0,-4554.0,-1517.0,-12.0,8.0,19.0,12.0,0
1,1.0,677.0,-565.0,-11.0,2.0,3.0,0.0,0.0,1.0,1.0,3253.0,273.0,-7.0,5.0,11.0,0.0,2431.0,-1244.0,-16.0,7.0,14.0,4.0,1.0,5641.0,6865.0,-11.0,11.0,24.0,4.0,1
0,0.0,-677.0,565.0,11.0,0.0,0.0,2.0,1.0,0.0,0.0,-3253.0,-273.0,7.0,0.0,0.0,5.0,-2431.0,1244.0,16.0,4.0,13.0,7.0,0.0,-5641.0,-6865.0,11.0,4.0,13.0,11.0,0
1,1.0,1002.0,621.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1339.0,796.0,51.0,1.0,1.0,1.0,6969.0,6816.0,90.0,8.0,11.0,3.0,1.0,8746.0,10672.0,98.0,13.0,17.0,5.0,1
0,0.0,-1002.0,-621.0,-41.0,1.0,2.0,1.0,0.0,0.0,0.0,-1339.0,-796.0,-51.0,1.0,2.0,1.0,-6969.0,-6816.0,-90.0,3.0,8.0,8.0,0.0,-8746.0,-10672.0,-98.0,5.0,12.0,13.0,0
1,0.0,-1425.0,-1139.0,-41.0,3.0,6.0,4.0,0.0,0.0,0.0,-2469.0,-1551.0,-45.0,5.0,7.0,8.0,227.0,2852.0,-12.0,10.0,15.0,9.0,1.0,-2272.0,-3460.0,-8.0,13.0,23.0,16.0,1
0,1.0,1425.0,1139.0,41.0,4.0,7.0,3.0,1.0,1.0,1.0,2469.0,1551.0,45.0,8.0,10.0,5.0,-227.0,-2852.0,12.0,9.0,14.0,10.0,0.0,2272.0,3460.0,8.0,16.0,32.0,13.0,0
1,0.0,-1814.0,45.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,-2269.0,-315.0,6.0,4.0,3.0,8.0,1262.0,3123.0,-5.0,12.0,22.0,9.0,0.0,777.0,6116.0,25.0,17.0,28.0,15.0,1
0,1.0,1814.0,-45.0,-1.0,5.0,8.0,2.0,1.0,0.0,1.0,2269.0,315.0,-6.0,8.0,14.0,4.0,-1262.0,-3123.0,5.0,9.0,17.0,12.0,0.0,-777.0,-6116.0,-25.0,15.0,31.0,17.0,0
1,0.0,-3169.0,-2458.0,-34.0,2.0,4.0,7.0,0.0,0.0,0.0,-8549.0,-5248.0,-88.0,4.0,8.0,15.0,-10745.0,-5939.0,-136.0,7.0,16.0,19.0,0.0,,,,,,,0
0,1.0,3169.0,2458.0,34.0,7.0,9.0,2.0,1.0,1.0,1.0,8549.0,5248.0,88.0,15.0,24.0,4.0,10745.0,5939.0,136.0,19.0,29.0,7.0,0.0,,,,,,,1
1,1.0,1153.0,-16.0,-10.0,3.0,3.0,0.0,0.0,0.0,1.0,2208.0,1643.0,18.0,5.0,5.0,1.0,-969.0,-2046.0,1.0,5.0,5.0,7.0,1.0,2283.0,-1651.0,12.0,12.0,18.0,10.0,1
0,0.0,-1153.0,16.0,10.0,0.0,0.0,3.0,1.0,1.0,0.0,-2208.0,-1643.0,-18.0,1.0,3.0,5.0,969.0,2046.0,-1.0,7.0,17.0,5.0,0.0,-2283.0,1651.0,-12.0,10.0,24.0,12.0,0
1,1.0,906.0,839.0,33.0,2.0,3.0,2.0,1.0,1.0,1.0,245.0,-292.0,25.0,4.0,5.0,6.0,5668.0,5655.0,74.0,13.0,28.0,8.0,1.0,10618.0,12883.0,84.0,21.0,47.0,10.0,1
0,0.0,-906.0,-839.0,-33.0,1.0,1.0,2.0,0.0,0.0,0.0,-245.0,292.0,-25.0,5.0,4.0,4.0,-5668.0,-5655.0,-74.0,7.0,9.0,13.0,0.0,-10618.0,-12883.0,-84.0,9.0,15.0,21.0,0
1,0.0,-739.0,-456.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-925.0,-1268.0,-24.0,1.0,2.0,1.0,1273.0,535.0,-39.0,5.0,14.0,1.0,1.0,-781.0,-271.0,-20.0,6.0,15.0,6.0,0
0,1.0,739.0,456.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,925.0,1268.0,24.0,1.0,1.0,1.0,-1273.0,-535.0,39.0,1.0,1.0,5.0,0.0,781.0,271.0,20.0,6.0,19.0,6.0,1
1,1.0,1647.0,289.0,18.0,2.0,4.0,0.0,1.0,1.0,1.0,2286.0,544.0,28.0,4.0,8.0,2.0,9449.0,6976.0,58.0,12.0,26.0,3.0,0.0,10803.0,13035.0,55.0,26.0,64.0,10.0,1
0,0.0,-1647.0,-289.0,-18.0,0.0,0.0,2.0,0.0,0.0,0.0,-2286.0,-544.0,-28.0,2.0,2.0,4.0,-9449.0,-6976.0,-58.0,3.0,5.0,12.0,0.0,-10803.0,-13035.0,-55.0,10.0,24.0,26.0,0
1,1.0,1819.0,1285.0,31.0,4.0,7.0,1.0,1.0,0.0,1.0,1204.0,-946.0,15.0,6.0,11.0,4.0,2939.0,1418.0,28.0,11.0,21.0,5.0,1.0,8310.0,6874.0,80.0,22.0,45.0,7.0,1
0,0.0,-1819.0,-1285.0,-31.0,1.0,3.0,4.0,0.0,1.0,0.0,-1204.0,946.0,-15.0,4.0,8.0,6.0,-2939.0,-1418.0,-28.0,5.0,11.0,11.0,0.0,-8310.0,-6874.0,-80.0,7.0,17.0,23.0,0
1,1.0,-1859.0,-668.0,11.0,2.0,4.0,7.0,0.0,0.0,0.0,-2147.0,-1085.0,17.0,3.0,4.0,8.0,-2500.0,-2371.0,29.0,7.0,15.0,14.0,1.0,-773.0,-4791.0,33.0,9.0,21.0,16.0,1
0,0.0,1859.0,668.0,-11.0,7.0,10.0,2.0,1.0,1.0,1.0,2147.0,1085.0,-17.0,8.0,11.0,3.0,2500.0,2371.0,-29.0,14.0,25.0,7.0,0.0,773.0,4791.0,-33.0,16.0,29.0,9.0,0
1,1.0,251.0,448.0,-13.0,6.0,5.0,3.0,0.0,0.0,0.0,279.0,803.0,-22.0,8.0,10.0,4.0,-2519.0,-3772.0,-58.0,11.0,18.0,9.0,0.0,-5363.0,-9497.0,-65.0,15.0,31.0,18.0,0
0,0.0,-251.0,-448.0,13.0,3.0,4.0,6.0,1.0,1.0,1.0,-279.0,-803.0,22.0,4.0,6.0,8.0,2519.0,3772.0,58.0,9.0,12.0,11.0,0.0,5363.0,9497.0,65.0,18.0,35.0,15.0,1
1,1.0,-451.0,-379.0,-6.0,4.0,8.0,5.0,1.0,1.0,0.0,-345.0,-40.0,6.0,4.0,8.0,5.0,-290.0,608.0,-6.0,10.0,24.0,8.0,1.0,-322.0,-1782.0,-8.0,14.0,32.0,12.0,1
0,0.0,451.0,379.0,6.0,5.0,12.0,4.0,0.0,0.0,1.0,345.0,40.0,-6.0,5.0,12.0,4.0,290.0,-608.0,6.0,8.0,19.0,10.0,0.0,322.0,1782.0,8.0,12.0,27.0,14.0,0
1,1.0,645.0,-302.0,-5.0,5.0,4.0,3.0,0.0,0.0,1.0,3396.0,-1321.0,-14.0,8.0,8.0,3.0,-2414.0,-6864.0,-56.0,13.0,19.0,14.0,0.0,-5155.0,-12034.0,-95.0,17.0,25.0,20.0,0
0,0.0,-645.0,302.0,5.0,3.0,5.0,5.0,1.0,1.0,0.0,-3396.0,1321.0,14.0,3.0,5.0,8.0,2414.0,6864.0,56.0,14.0,29.0,13.0,1.0,5155.0,12034.0,95.0,20.0,38.0,17.0,1
1,0.0,-884.0,694.0,19.0,3.0,6.0,6.0,1.0,1.0,0.0,-1388.0,1556.0,20.0,4.0,8.0,8.0,-2022.0,1220.0,4.0,8.0,12.0,11.0,0.0,-25.0,3884.0,-18.0,11.0,20.0,12.0,0
0,1.0,884.0,-694.0,-19.0,6.0,8.0,4.0,0.0,0.0,1.0,1388.0,-1556.0,-20.0,8.0,10.0,5.0,2022.0,-1220.0,-4.0,11.0,16.0,9.0,1.0,25.0,-3884.0,18.0,12.0,18.0,12.0,1
1,1.0,54.0,821.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,811.0,2338.0,18.0,3.0,2.0,1.0,3617.0,3822.0,42.0,7.0,11.0,2.0,1.0,8678.0,9457.0,53.0,13.0,28.0,2.0,1
0,0.0,-54.0,-821.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,-811.0,-2338.0,-18.0,1.0,0.0,3.0,-3617.0,-3822.0,-42.0,2.0,2.0,7.0,0.0,-8678.0,-9457.0,-53.0,2.0,2.0,13.0,0
1,0.0,284.0,-120.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,-894.0,-713.0,8.0,1.0,2.0,3.0,-1895.0,-637.0,21.0,1.0,2.0,6.0,0.0,-3477.0,-2789.0,27.0,1.0,2.0,8.0,0
0,1.0,-284.0,120.0,-9.0,1.0,3.0,1.0,1.0,1.0,1.0,894.0,713.0,-8.0,3.0,10.0,1.0,1895.0,637.0,-21.0,6.0,19.0,1.0,1.0,3477.0,2789.0,-27.0,8.0,26.0,1.0,1
